hexagram_id,name,phase_bits,phase_temporal,category,action,agent_type,domain,element_subset,coder_specialty,rs3_actionable,chaos,whimsy,darkTone,coherence,voiceWeight,exp_chaos,exp_whimsy,exp_darkTone,exp_coherence,exp_voiceWeight,qdot_chaos,qdot_whimsy,qdot_darkTone,qdot_coherence,qdot_voiceWeight,dy_yang_yin,yao_dy,changing_dy,dominant_intent,intensity,query_tokens,training_notes
57,The Gentle,3,transition,boundary,YIELD,guardian,reception,wind,Security Red-Team,equip,0.17955,0.20287,0.10163,0.50101,0.52919,0.12955,0.15287,0.08163,0.52101,0.52919,0.05,0.05,0.02,-0.02,0.0,2.0,1.0,2.0,understand,0.04,shotgun|blast,"Wind over wind — the gentle. The Gentle is persistence, the soft that overcomes the hard, penetration without force."
57,The Gentle,4,resolution,boundary,YIELD,guardian,reception,wind,Security Red-Team,equip,0.04631,0.15376,0.06679,0.52114,0.502,0.07631,0.17376,0.08679,0.47114,0.472,-0.03,-0.02,-0.02,0.05,0.03,0.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Wind over wind — the gentle. The Gentle is persistence, the soft that overcomes the hard, penetration without force."
57,The Gentle,5,dissolution,boundary,YIELD,guardian,reception,wind,Security Red-Team,equip,0.18955,0.19287,0.17835,0.49101,0.50919,0.12955,0.15287,0.12835,0.52101,0.52919,0.06,0.04,0.05,-0.03,-0.02,2.0,1.0,2.0,understand,0.04,shotgun|blast,"Wind over wind — the gentle. The Gentle is persistence, the soft that overcomes the hard, penetration without force."
57,The Gentle,6,crystallization,boundary,YIELD,guardian,reception,wind,Security Red-Team,equip,0.10955,0.1896,0.05995,0.54349,0.54583,0.12955,0.1996,0.06995,0.50349,0.50583,-0.02,-0.01,-0.01,0.04,0.04,-2.0,1.0,2.0,understand,0.04,shotgun|blast,"Wind over wind — the gentle. The Gentle is persistence, the soft that overcomes the hard, penetration without force."
57,The Gentle,7,void,boundary,YIELD,guardian,reception,wind,Security Red-Team,equip,0.14168,0.17242,0.13396,0.60255,0.59896,0.14168,0.17242,0.13396,0.60255,0.59896,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,understand,0.04,shotgun|blast,"Wind over wind — the gentle. The Gentle is persistence, the soft that overcomes the hard, penetration without force."
58,The Joyous,0,past,transformer,YIELD,integrator,reception,lake,Database/Storage,cast,0.08719,0.17014,0.15467,0.49764,0.51648,0.08719,0.17014,0.10467,0.48764,0.52648,0.0,0.0,0.05,0.01,-0.01,2.0,-3.0,-6.0,understand,0.04,shotgun|blast,"Lake over lake — the joyous. The Joyous is pleasure, openness, the lake that reflects heaven without distortion."
58,The Joyous,1,present,transformer,YIELD,integrator,reception,lake,Database/Storage,cast,0.12584,0.27282,0.04761,0.47067,0.48962,0.08584,0.19282,0.04761,0.48067,0.47962,0.04,0.08,0.0,-0.01,0.01,0.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Lake over lake — the joyous. The Joyous is pleasure, openness, the lake that reflects heaven without distortion."
58,The Joyous,2,future,transformer,YIELD,integrator,reception,lake,Database/Storage,cast,0.10584,0.28282,0.04761,0.48067,0.49962,0.08584,0.19282,0.04761,0.48067,0.47962,0.02,0.09,0.0,0.0,0.02,0.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Lake over lake — the joyous. The Joyous is pleasure, openness, the lake that reflects heaven without distortion."
58,The Joyous,3,transition,transformer,YIELD,integrator,reception,lake,Database/Storage,cast,0.18706,0.26461,0.08244,0.491,0.51183,0.13706,0.21461,0.06244,0.511,0.51183,0.05,0.05,0.02,-0.02,0.0,-2.0,1.0,2.0,understand,0.04,shotgun|blast,"Lake over lake — the joyous. The Joyous is pleasure, openness, the lake that reflects heaven without distortion."
58,The Joyous,4,resolution,transformer,YIELD,integrator,reception,lake,Database/Storage,cast,0.07808,0.13576,0.08691,0.57515,0.5541,0.10808,0.15576,0.10691,0.52515,0.5241,-0.03,-0.02,-0.02,0.05,0.03,4.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Lake over lake — the joyous. The Joyous is pleasure, openness, the lake that reflects heaven without distortion."
58,The Joyous,5,dissolution,transformer,YIELD,integrator,reception,lake,Database/Storage,cast,0.19706,0.20789,0.17084,0.49852,0.5152,0.13706,0.16789,0.12084,0.52852,0.5352,0.06,0.04,0.05,-0.03,-0.02,2.0,1.0,2.0,understand,0.04,shotgun|blast,"Lake over lake — the joyous. The Joyous is pleasure, openness, the lake that reflects heaven without distortion."
58,The Joyous,6,crystallization,transformer,YIELD,integrator,reception,lake,Database/Storage,cast,0.11706,0.15789,0.06412,0.56852,0.5752,0.13706,0.16789,0.07412,0.52852,0.5352,-0.02,-0.01,-0.01,0.04,0.04,2.0,1.0,2.0,understand,0.04,shotgun|blast,"Lake over lake — the joyous. The Joyous is pleasure, openness, the lake that reflects heaven without distortion."
58,The Joyous,7,void,transformer,YIELD,integrator,reception,lake,Database/Storage,cast,0.14716,0.18339,0.12848,0.60804,0.60335,0.14716,0.18339,0.12848,0.60804,0.60335,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,understand,0.04,shotgun|blast,"Lake over lake — the joyous. The Joyous is pleasure, openness, the lake that reflects heaven without distortion."
59,Dispersion,0,past,dissipator,ADAPT,navigator,adaptation,water,Async/Networking,dialogue,0.11722,0.11648,0.19715,0.44244,0.46021,0.11722,0.11648,0.14715,0.43244,0.47021,0.0,0.0,0.05,0.01,-0.01,0.0,-3.0,-6.0,understand,0.04,shotgun|blast,"Wind over water — dispersion. Dispersion is dissolution, the scattering of what was gathered, wind over water."
59,Dispersion,1,present,dissipator,ADAPT,navigator,adaptation,water,Async/Networking,dialogue,0.15062,0.18408,0.12343,0.45479,0.49509,0.11062,0.10408,0.12343,0.46479,0.48509,0.04,0.08,0.0,-0.01,0.01,2.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Wind over water — dispersion. Dispersion is dissolution, the scattering of what was gathered, wind over water."
59,Dispersion,2,future,dissipator,ADAPT,navigator,adaptation,water,Async/Networking,dialogue,0.13062,0.25339,0.10861,0.42031,0.46061,0.11062,0.16339,0.10861,0.42031,0.44061,0.02,0.09,0.0,0.0,0.02,-2.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Wind over water — dispersion. Dispersion is dissolution, the scattering of what was gathered, wind over water."
59,Dispersion,3,transition,dissipator,ADAPT,navigator,adaptation,water,Async/Networking,dialogue,0.18322,0.1947,0.13049,0.46096,0.50446,0.13322,0.1447,0.11049,0.48096,0.50446,0.05,0.05,0.02,-0.02,0.0,0.0,1.0,2.0,understand,0.04,shotgun|blast,"Wind over water — dispersion. Dispersion is dissolution, the scattering of what was gathered, wind over water."
59,Dispersion,4,resolution,dissipator,ADAPT,navigator,adaptation,water,Async/Networking,dialogue,0.08062,0.11373,0.11826,0.49255,0.49285,0.11062,0.13373,0.13826,0.44255,0.46285,-0.03,-0.02,-0.02,0.05,0.03,0.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Wind over water — dispersion. Dispersion is dissolution, the scattering of what was gathered, wind over water."
59,Dispersion,5,dissolution,dissipator,ADAPT,navigator,adaptation,water,Async/Networking,dialogue,0.21658,0.16134,0.2189,0.46848,0.50198,0.15658,0.12134,0.1689,0.49848,0.52198,0.06,0.04,0.05,-0.03,-0.02,2.0,1.0,2.0,understand,0.04,shotgun|blast,"Wind over water — dispersion. Dispersion is dissolution, the scattering of what was gathered, wind over water."
59,Dispersion,6,crystallization,dissipator,ADAPT,navigator,adaptation,water,Async/Networking,dialogue,0.13658,0.15806,0.10049,0.52096,0.53862,0.15658,0.16806,0.11049,0.48096,0.49862,-0.02,-0.01,-0.01,0.04,0.04,-2.0,1.0,2.0,understand,0.04,shotgun|blast,"Wind over water — dispersion. Dispersion is dissolution, the scattering of what was gathered, wind over water."
59,Dispersion,7,void,dissipator,ADAPT,navigator,adaptation,water,Async/Networking,dialogue,0.16143,0.14937,0.1636,0.58609,0.59369,0.16143,0.14937,0.1636,0.58609,0.59369,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,understand,0.04,shotgun|blast,"Wind over water — dispersion. Dispersion is dissolution, the scattering of what was gathered, wind over water."
60,Limitation,0,past,boundary,WAIT,guardian,patience,lake,DevOps/CI-CD,forensics,0.11029,0.14652,0.16943,0.46093,0.46945,0.11029,0.14652,0.11943,0.45093,0.47945,0.0,0.0,0.05,0.01,-0.01,0.0,-3.0,-6.0,understand,0.04,shotgun|blast,"Water over lake — limitation. Limitation is discipline, the dam that channels the flood, measured restraint."
60,Limitation,1,present,boundary,WAIT,guardian,patience,lake,DevOps/CI-CD,forensics,0.1449,0.23851,0.08573,0.4478,0.48047,0.1049,0.15851,0.08573,0.4578,0.47047,0.04,0.08,0.0,-0.01,0.01,0.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Water over lake — limitation. Limitation is discipline, the dam that channels the flood, measured restraint."
60,Limitation,2,future,boundary,WAIT,guardian,patience,lake,DevOps/CI-CD,forensics,0.1249,0.27816,0.08573,0.43556,0.46824,0.1049,0.18816,0.08573,0.43556,0.44824,0.02,0.09,0.0,0.0,0.02,-2.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Water over lake — limitation. Limitation is discipline, the dam that channels the flood, measured restraint."
60,Limitation,3,transition,boundary,WAIT,guardian,patience,lake,DevOps/CI-CD,forensics,0.20207,0.23758,0.11247,0.47298,0.50463,0.15207,0.18758,0.09247,0.49298,0.50463,0.05,0.05,0.02,-0.02,0.0,-2.0,1.0,2.0,understand,0.04,shotgun|blast,"Water over lake — limitation. Limitation is discipline, the dam that channels the flood, measured restraint."
60,Limitation,4,resolution,boundary,WAIT,guardian,patience,lake,DevOps/CI-CD,forensics,0.0749,0.10886,0.11021,0.53004,0.52271,0.1049,0.12886,0.13021,0.48004,0.49271,-0.03,-0.02,-0.02,0.05,0.03,2.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Water over lake — limitation. Limitation is discipline, the dam that channels the flood, measured restraint."
60,Limitation,5,dissolution,boundary,WAIT,guardian,patience,lake,DevOps/CI-CD,forensics,0.21207,0.18086,0.20088,0.4805,0.50799,0.15207,0.14086,0.15088,0.5105,0.52799,0.06,0.04,0.05,-0.03,-0.02,2.0,1.0,2.0,understand,0.04,shotgun|blast,"Water over lake — limitation. Limitation is discipline, the dam that channels the flood, measured restraint."
60,Limitation,6,crystallization,boundary,WAIT,guardian,patience,lake,DevOps/CI-CD,forensics,0.10871,0.15422,0.08247,0.53298,0.55047,0.12871,0.16422,0.09247,0.49298,0.51047,-0.02,-0.01,-0.01,0.04,0.04,0.0,1.0,2.0,understand,0.04,shotgun|blast,"Water over lake — limitation. Limitation is discipline, the dam that channels the flood, measured restraint."
60,Limitation,7,void,boundary,WAIT,guardian,patience,lake,DevOps/CI-CD,forensics,0.15814,0.16364,0.15043,0.59487,0.59808,0.15814,0.16364,0.15043,0.59487,0.59808,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,understand,0.04,shotgun|blast,"Water over lake — limitation. Limitation is discipline, the dam that channels the flood, measured restraint."
61,Inner Truth,0,past,transformer,YIELD,integrator,reception,lake,Research,attack,0.08257,0.1609,0.15929,0.49302,0.51278,0.08257,0.1609,0.10929,0.48302,0.52278,0.0,0.0,0.05,0.01,-0.01,2.0,-3.0,-6.0,understand,0.04,shotgun|blast,"Wind over lake — inner truth. Inner Truth is sincerity, the gentle wind over still water, resonance without words."
61,Inner Truth,1,present,transformer,YIELD,integrator,reception,lake,Research,attack,0.12674,0.26048,0.05479,0.48303,0.50005,0.08674,0.18048,0.05479,0.49303,0.49005,0.04,0.08,0.0,-0.01,0.01,2.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Wind over lake — inner truth. Inner Truth is sincerity, the gentle wind over still water, resonance without words."
61,Inner Truth,2,future,transformer,YIELD,integrator,reception,lake,Research,attack,0.10674,0.30013,0.03997,0.4708,0.48781,0.08674,0.21013,0.03997,0.4708,0.46781,0.02,0.09,0.0,0.0,0.02,0.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Wind over lake — inner truth. Inner Truth is sincerity, the gentle wind over still water, resonance without words."
61,Inner Truth,3,transition,transformer,YIELD,integrator,reception,lake,Research,attack,0.17012,0.28511,0.06253,0.47586,0.49775,0.12012,0.23511,0.04253,0.49586,0.49775,0.05,0.05,0.02,-0.02,0.0,0.0,1.0,2.0,understand,0.04,shotgun|blast,"Wind over lake — inner truth. Inner Truth is sincerity, the gentle wind over still water, resonance without words."
61,Inner Truth,4,resolution,transformer,YIELD,integrator,reception,lake,Research,attack,0.05674,0.16048,0.06444,0.54303,0.52005,0.08674,0.18048,0.08444,0.49303,0.49005,-0.03,-0.02,-0.02,0.05,0.03,2.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Wind over lake — inner truth. Inner Truth is sincerity, the gentle wind over still water, resonance without words."
61,Inner Truth,5,dissolution,transformer,YIELD,integrator,reception,lake,Research,attack,0.20349,0.25175,0.15093,0.48338,0.49527,0.14349,0.21175,0.10093,0.51338,0.51527,0.06,0.04,0.05,-0.03,-0.02,2.0,1.0,2.0,understand,0.04,shotgun|blast,"Wind over lake — inner truth. Inner Truth is sincerity, the gentle wind over still water, resonance without words."
61,Inner Truth,6,crystallization,transformer,YIELD,integrator,reception,lake,Research,attack,0.10012,0.22511,0.03253,0.53586,0.53775,0.12012,0.23511,0.04253,0.49586,0.49775,-0.02,-0.01,-0.01,0.04,0.04,0.0,1.0,2.0,understand,0.04,shotgun|blast,"Wind over lake — inner truth. Inner Truth is sincerity, the gentle wind over still water, resonance without words."
61,Inner Truth,7,void,transformer,YIELD,integrator,reception,lake,Research,attack,0.15912,0.2538,0.0963,0.58765,0.57531,0.15912,0.2538,0.0963,0.58765,0.57531,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,understand,0.04,shotgun|blast,"Wind over lake — inner truth. Inner Truth is sincerity, the gentle wind over still water, resonance without words."
62,Preponderance of the Small,0,past,dissipator,WAIT,navigator,patience,thunder,Dev,interact,0.09412,0.12521,0.11257,0.44788,0.45153,0.09412,0.12521,0.06257,0.43788,0.46153,0.0,0.0,0.05,0.01,-0.01,-2.0,-3.0,-6.0,understand,0.04,shotgun|blast,"Mountain over thunder — small preponderance. Preponderance of the Small is caution, the bird in flight, avoiding the heights."
62,Preponderance of the Small,1,present,dissipator,WAIT,navigator,patience,thunder,Dev,interact,0.13156,0.23576,0.06477,0.45187,0.4731,0.09156,0.15576,0.06477,0.46187,0.4631,0.04,0.08,0.0,-0.01,0.01,-2.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Mountain over thunder — small preponderance. Preponderance of the Small is caution, the bird in flight, avoiding the heights."
62,Preponderance of the Small,2,future,dissipator,WAIT,navigator,patience,thunder,Dev,interact,0.11156,0.21611,0.06477,0.4841,0.50534,0.09156,0.12611,0.06477,0.4841,0.48534,0.02,0.09,0.0,0.0,0.02,0.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Mountain over thunder — small preponderance. Preponderance of the Small is caution, the bird in flight, avoiding the heights."
62,Preponderance of the Small,3,transition,dissipator,WAIT,navigator,patience,thunder,Dev,interact,0.1682,0.18869,0.09595,0.4937,0.52218,0.1182,0.13869,0.07595,0.5137,0.52218,0.05,0.05,0.02,-0.02,0.0,0.0,1.0,2.0,understand,0.04,shotgun|blast,"Mountain over thunder — small preponderance. Preponderance of the Small is caution, the bird in flight, avoiding the heights."
62,Preponderance of the Small,4,resolution,dissipator,WAIT,navigator,patience,thunder,Dev,interact,0.06156,0.13576,0.05959,0.51187,0.4931,0.09156,0.15576,0.07959,0.46187,0.4631,-0.03,-0.02,-0.02,0.05,0.03,-2.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Mountain over thunder — small preponderance. Preponderance of the Small is caution, the bird in flight, avoiding the heights."
62,Preponderance of the Small,5,dissolution,dissipator,WAIT,navigator,patience,thunder,Dev,interact,0.20156,0.20205,0.16099,0.4837,0.49634,0.14156,0.16205,0.11099,0.5137,0.51634,0.06,0.04,0.05,-0.03,-0.02,-2.0,1.0,2.0,understand,0.04,shotgun|blast,"Mountain over thunder — small preponderance. Preponderance of the Small is caution, the bird in flight, avoiding the heights."
62,Preponderance of the Small,6,crystallization,dissipator,WAIT,navigator,patience,thunder,Dev,interact,0.0982,0.12869,0.06595,0.5537,0.56218,0.1182,0.13869,0.07595,0.5137,0.52218,-0.02,-0.01,-0.01,0.04,0.04,0.0,1.0,2.0,understand,0.04,shotgun|blast,"Mountain over thunder — small preponderance. Preponderance of the Small is caution, the bird in flight, avoiding the heights."
62,Preponderance of the Small,7,void,dissipator,WAIT,navigator,patience,thunder,Dev,interact,0.15046,0.14498,0.13835,0.61001,0.60664,0.15046,0.14498,0.13835,0.61001,0.60664,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,understand,0.04,shotgun|blast,"Mountain over thunder — small preponderance. Preponderance of the Small is caution, the bird in flight, avoiding the heights."
63,After Completion,0,past,boundary,WAIT,guardian,patience,fire,HTML,traverse,0.10336,0.10493,0.17636,0.46786,0.47777,0.10336,0.10493,0.12636,0.45786,0.48777,0.0,0.0,0.05,0.01,-0.01,0.0,-3.0,-6.0,understand,0.04,shotgun|blast,"Water over fire — after completion. After Completion is the achieved state, the danger of complacency after success."
63,After Completion,1,present,boundary,WAIT,guardian,patience,fire,HTML,traverse,0.1439,0.22914,0.08,0.44745,0.47858,0.1039,0.14914,0.08,0.45745,0.46858,0.04,0.08,0.0,-0.01,0.01,0.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Water over fire — after completion. After Completion is the achieved state, the danger of complacency after success."
63,After Completion,2,future,boundary,WAIT,guardian,patience,fire,HTML,traverse,0.1239,0.23914,0.08,0.45745,0.48858,0.1039,0.14914,0.08,0.45745,0.46858,0.02,0.09,0.0,0.0,0.02,0.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Water over fire — after completion. After Completion is the achieved state, the danger of complacency after success."
63,After Completion,3,transition,boundary,WAIT,guardian,patience,fire,HTML,traverse,0.18364,0.23705,0.09407,0.46535,0.49835,0.13364,0.18705,0.07407,0.48535,0.49835,0.05,0.05,0.02,-0.02,0.0,0.0,1.0,2.0,understand,0.04,shotgun|blast,"Water over fire — after completion. After Completion is the achieved state, the danger of complacency after success."
63,After Completion,4,resolution,boundary,WAIT,guardian,patience,fire,HTML,traverse,0.0739,0.12914,0.08965,0.50745,0.49858,0.1039,0.14914,0.10965,0.45745,0.46858,-0.03,-0.02,-0.02,0.05,0.03,0.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Water over fire — after completion. After Completion is the achieved state, the danger of complacency after success."
63,After Completion,5,dissolution,boundary,WAIT,guardian,patience,fire,HTML,traverse,0.19364,0.22705,0.17079,0.45535,0.47835,0.13364,0.18705,0.12079,0.48535,0.49835,0.06,0.04,0.05,-0.03,-0.02,0.0,1.0,2.0,understand,0.04,shotgun|blast,"Water over fire — after completion. After Completion is the achieved state, the danger of complacency after success."
63,After Completion,6,crystallization,boundary,WAIT,guardian,patience,fire,HTML,traverse,0.11364,0.17705,0.06407,0.52535,0.53835,0.13364,0.18705,0.07407,0.48535,0.49835,-0.02,-0.01,-0.01,0.04,0.04,0.0,1.0,2.0,understand,0.04,shotgun|blast,"Water over fire — after completion. After Completion is the achieved state, the danger of complacency after success."
63,After Completion,7,void,boundary,WAIT,guardian,patience,fire,HTML,traverse,0.169,0.21868,0.11935,0.57996,0.57575,0.169,0.21868,0.11935,0.57996,0.57575,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,understand,0.04,shotgun|blast,"Water over fire — after completion. After Completion is the achieved state, the danger of complacency after success."
64,Before Completion,0,past,transformer,ADAPT,integrator,adaptation,water,Robotics,harvest,0.11722,0.098,0.19715,0.45168,0.46945,0.11722,0.098,0.14715,0.44168,0.47945,0.0,0.0,0.05,0.01,-0.01,0.0,-3.0,-6.0,understand,0.04,shotgun|blast,"Fire over water — before completion. Before Completion is the unfinished, the chaos before order, the moment of becoming."
64,Before Completion,1,present,transformer,ADAPT,integrator,adaptation,water,Robotics,harvest,0.15062,0.19849,0.10861,0.44017,0.48047,0.11062,0.11849,0.10861,0.45017,0.47047,0.04,0.08,0.0,-0.01,0.01,0.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Fire over water — before completion. Before Completion is the unfinished, the chaos before order, the moment of becoming."
64,Before Completion,2,future,transformer,ADAPT,integrator,adaptation,water,Robotics,harvest,0.13062,0.20849,0.10861,0.45017,0.49047,0.11062,0.11849,0.10861,0.45017,0.47047,0.02,0.09,0.0,0.0,0.02,0.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Fire over water — before completion. Before Completion is the unfinished, the chaos before order, the moment of becoming."
64,Before Completion,3,transition,transformer,ADAPT,integrator,adaptation,water,Robotics,harvest,0.18322,0.18268,0.13049,0.46697,0.51047,0.13322,0.13268,0.11049,0.48697,0.51047,0.05,0.05,0.02,-0.02,0.0,0.0,1.0,2.0,understand,0.04,shotgun|blast,"Fire over water — before completion. Before Completion is the unfinished, the chaos before order, the moment of becoming."
64,Before Completion,4,resolution,transformer,ADAPT,integrator,adaptation,water,Robotics,harvest,0.08062,0.09849,0.11826,0.50017,0.50047,0.11062,0.11849,0.13826,0.45017,0.47047,-0.03,-0.02,-0.02,0.05,0.03,0.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Fire over water — before completion. Before Completion is the unfinished, the chaos before order, the moment of becoming."
64,Before Completion,5,dissolution,transformer,ADAPT,integrator,adaptation,water,Robotics,harvest,0.19322,0.17268,0.20722,0.45697,0.49047,0.13322,0.13268,0.15722,0.48697,0.51047,0.06,0.04,0.05,-0.03,-0.02,0.0,1.0,2.0,understand,0.04,shotgun|blast,"Fire over water — before completion. Before Completion is the unfinished, the chaos before order, the moment of becoming."
64,Before Completion,6,crystallization,transformer,ADAPT,integrator,adaptation,water,Robotics,harvest,0.11322,0.12268,0.10049,0.52697,0.55047,0.13322,0.13268,0.11049,0.48697,0.51047,-0.02,-0.01,-0.01,0.04,0.04,0.0,1.0,2.0,understand,0.04,shotgun|blast,"Fire over water — before completion. Before Completion is the unfinished, the chaos before order, the moment of becoming."
64,Before Completion,7,void,transformer,ADAPT,integrator,adaptation,water,Robotics,harvest,0.16143,0.14059,0.1636,0.59048,0.59808,0.16143,0.14059,0.1636,0.59048,0.59808,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,understand,0.04,shotgun|blast,"Fire over water — before completion. Before Completion is the unfinished, the chaos before order, the moment of becoming."
